date,state,positive,negative,pending,hospitalized,death,total,dateChecked,totalTestResults,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200305,NH,2,16,4,null,null,22,2020-03-05 21:00:00,18,33,0,0,6,0,6
20200321,DE,45,36,null,null,0,81,2020-03-21 20:00:00,81,10,0,0,0,7,7
20200313,DE,4,30,10,null,null,44,2020-03-13 20:00:00,34,10,0,0,7,0,7
20200311,IN,10,33,null,null,null,43,2020-03-11 20:00:00,43,18,0,0,3,4,7
20200311,RI,5,58,24,null,null,87,2020-03-11 20:00:00,63,44,0,0,5,2,7
20200311,SD,5,13,2,null,null,20,2020-03-11 20:00:00,18,46,0,0,2,5,7
20200310,DC,5,17,2,null,null,24,2020-03-10 20:00:00,22,11,0,0,3,4,7
20200309,KY,4,17,null,null,null,21,2020-03-09 20:00:00,21,21,0,0,4,3,7
20200308,VA,2,36,6,null,null,44,2020-03-08 20:00:00,38,51,0,0,5,2,7
20200307,KS,0,11,2,null,null,13,2020-03-07 21:00:00,11,20,0,0,7,0,7
20200306,CA,60,462,null,null,null,522,2020-03-06 21:00:00,522,6,0,0,0,7,7
20200320,DE,38,36,null,null,0,74,2020-03-20 20:00:00,74,10,0,0,0,8,8
20200317,AL,36,28,null,null,0,64,2020-03-17 20:00:00,64,1,0,0,0,8,8
20200317,DE,16,36,null,null,null,52,2020-03-17 20:00:00,52,10,0,0,0,8,8
20200315,MI,33,205,26,null,null,264,2020-03-15 20:00:00,238,26,0,0,0,8,8
20200314,DE,6,36,32,null,null,74,2020-03-14 20:00:00,42,10,0,0,6,2,8
20200313,MO,2,71,null,null,null,73,2020-03-13 20:00:00,73,29,0,0,7,1,8
20200312,LA,14,37,null,null,null,51,2020-03-12 20:00:00,51,22,0,0,0,8,8
20200311,MD,9,94,null,null,null,103,2020-03-11 20:00:00,103,24,0,0,5,3,8
20200311,OH,4,21,24,null,null,49,2020-03-11 20:00:00,25,39,0,0,7,1,8
20200311,TX,21,null,null,null,null,21,2020-03-11 20:00:00,21,48,0,0,0,8,8
20200311,VA,9,60,null,null,null,69,2020-03-11 20:00:00,69,51,0,0,7,1,8
20200311,WI,3,43,null,null,null,46,2020-03-11 20:00:00,46,55,0,0,7,1,8
20200310,AZ,6,51,27,null,null,84,2020-03-10 20:00:00,57,4,0,0,7,1,8
20200310,OK,2,15,11,null,null,28,2020-03-10 20:00:00,17,40,0,0,7,1,8
20200308,MI,0,26,10,null,null,36,2020-03-08 20:00:00,26,26,0,0,8,0,8
20200308,OK,1,8,2,null,null,11,2020-03-08 20:00:00,9,40,0,0,8,0,8
20200307,VT,0,16,null,null,null,16,2020-03-07 21:00:00,16,50,0,0,8,0,8
20200322,KS,64,417,null,null,2,481,2020-03-22 20:00:00,481,20,0,0,0,9,9
20200319,IA,38,83,null,null,null,121,2020-03-19 20:00:00,121,19,0,0,0,9,9
20200318,DE,25,36,null,null,null,61,2020-03-18 20:00:00,61,10,0,0,0,9,9
20200315,CT,20,125,null,null,null,145,2020-03-15 20:00:00,145,9,0,0,0,9,9
20200314,MD,26,94,null,null,null,120,2020-03-14 20:00:00,120,24,0,0,0,9,9
20200314,NV,20,168,null,null,null,188,2020-03-14 20:00:00,188,32,0,0,0,9,9
20200314,WV,0,26,5,null,null,31,2020-03-14 20:00:00,26,54,0,0,9,0,9
20200313,AR,9,30,22,null,null,61,2020-03-13 20:00:00,39,5,0,0,6,3,9
20200313,IN,12,61,null,null,null,73,2020-03-13 20:00:00,73,18,0,0,9,0,9
20200312,DE,4,23,14,null,null,41,2020-03-12 20:00:00,27,10,0,0,6,3,9
20200312,GA,31,null,null,null,null,31,2020-03-12 20:00:00,31,13,0,0,0,9,9
20200310,CT,2,54,null,null,null,56,2020-03-10 20:00:00,56,9,0,0,8,1,9
20200309,AK,0,23,9,null,null,32,2020-03-09 20:00:00,23,2,0,0,9,0,9
20200309,NJ,11,35,14,null,null,60,2020-03-09 20:00:00,46,34,0,0,4,5,9
20200309,NM,0,57,0,null,null,57,2020-03-09 20:00:00,57,35,0,0,9,0,9
20200307,CA,69,462,null,null,null,531,2020-03-07 21:00:00,531,6,0,0,0,9,9
20200330,VI,30,126,24,null,null,180,2020-03-30 20:00:00,156,78,0,0,3,7,10
20200322,NE,48,356,null,null,0,404,2020-03-22 20:00:00,404,31,0,0,0,10,10
20200320,KS,44,417,null,null,1,461,2020-03-20 20:00:00,461,20,0,0,0,10,10
20200318,AL,46,28,null,null,0,74,2020-03-18 20:00:00,74,1,0,0,0,10,10
20200317,NV,55,168,null,null,1,223,2020-03-17 20:00:00,223,32,0,0,0,10,10
20200316,AZ,18,125,63,null,0,206,2020-03-16 20:00:00,143,4,0,0,4,6,10
20200313,CT,6,99,null,null,null,105,2020-03-13 20:00:00,105,9,0,0,10,0,10
20200313,WV,0,17,4,null,null,21,2020-03-13 20:00:00,17,54,0,0,10,0,10
20200312,KY,8,56,null,null,null,64,2020-03-12 20:00:00,64,21,0,0,10,0,10
20200312,OH,5,30,52,null,null,87,2020-03-12 20:00:00,35,39,0,0,9,1,10
20200311,AL,0,10,null,null,null,10,2020-03-11 20:00:00,10,1,0,0,10,0,10
20200311,SC,9,32,null,null,null,41,2020-03-11 20:00:00,41,45,0,0,8,2,10
20200309,MI,0,36,11,null,null,47,2020-03-09 20:00:00,36,26,0,0,10,0,10
20200307,MI,0,18,9,null,null,27,2020-03-07 21:00:00,18,26,0,0,10,0,10
20200307,VA,0,31,7,null,null,38,2020-03-07 21:00:00,31,51,0,0,10,0,10
20200327,HI,106,4357,3,7,null,4466,2020-03-27 20:00:00,4463,15,0,2,0,11,11
20200323,VI,17,null,null,null,0,17,2020-03-23 20:00:00,17,78,0,0,0,11,11
20200322,DE,56,36,null,null,0,92,2020-03-22 20:00:00,92,10,0,0,0,11,11
20200322,MT,31,1146,null,null,null,1177,2020-03-22 20:00:00,1177,30,0,0,0,11,11
20200321,DC,77,506,0,null,1,583,2020-03-21 20:00:00,583,11,0,0,5,6,11
